claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
159324,Weill Cornell Medicine is a unit.,Supported,"[[[296450,288291,""Weill_Cornell_Medicine"",0]],[[298036,289588,""Weill_Cornell_Medicine"",0]],[[298037,289589,""Weill_Cornell_Medicine"",0]],[[343255,327070,""Weill_Cornell_Medicine"",0]],[[343864,327519,""Weill_Cornell_Medicine"",0]]]",,159324,Weill Cornell Medicine is a unit.,Supported,,,,,,
75385,Marvel vs. Capcom: Infinite is a work.,Supported,"[[[92174,104949,""Marvel_vs._Capcom-COLON-_Infinite"",0]]]",,75385,Marvel vs. Capcom: Infinite is a work.,Supported,,,,,,
144815,Tenacious D is an American duo.,Supported,"[[[292194,285028,""Tenacious_D"",0]],[[292194,285029,""Tenacious_D"",1],[292194,285029,""Jack_Black"",0],[292194,285029,""Kyle_Gass"",0]],[[294150,286500,""Tenacious_D"",0]],[[294802,287013,""Tenacious_D"",0]],[[339246,324260,""Tenacious_D"",0]],[[339259,324266,""Tenacious_D"",0]],[[339262,324269,""Tenacious_D"",0],[339262,324269,""California"",0]]]",,144815,Tenacious D is an American duo.,Supported,,,,,,
156816,Alvin and the Chipmunks is a film from America.,Supported,"[[[180938,193274,""Alvin_and_the_Chipmunks_-LRB-film-RRB-"",0]]]",,156816,Alvin and the Chipmunks is a film from America.,Supported,,,,,,
108198,Alex Jones was born in 1973.,Refuted,"[[[127012,141512,""Alex_Jones_-LRB-radio_host-RRB-"",0]]]",,108198,Alex Jones was born in 1973.,Refuted,,,,,,
39670,Malta has an authorized religion.,Supported,"[[[55970,66076,""Malta"",18]]]",,39670,Malta has an authorized religion.,Supported,,,,,,
119287,Ed and Lorraine Warren were people.,Supported,"[[[140206,155206,""Ed_and_Lorraine_Warren"",0]]]",,119287,Ed and Lorraine Warren were people.,Supported,,,,,,
122596,Adam Lambert was the first openly gay artist to top the U.S. Billboard 200.,Supported,"[[[143960,159041,""Adam_Lambert"",10]],[[143965,159044,""Adam_Lambert"",10]]]",,122596,Adam Lambert was the first openly gay artist to top the U.S. Billboard 200.,Supported,,,,,,
85642,Neil Diamond has a middle name called Leslie.,Supported,"[[[102809,116105,""Neil_Diamond"",0]]]",,85642,Neil Diamond has a middle name called Leslie.,Supported,,,,,,
23994,Halsey's debut EP is not titled Room 93.,Refuted,"[[[39933,48045,""Halsey_-LRB-singer-RRB-"",1]]]",,23994,Halsey's debut EP is not titled Room 93.,Refuted,,,,,,
146485,Netscape Navigator is unable to access the internet.,Supported,"[[[170007,183599,""Netscape_Navigator"",0]]]",,146485,Netscape Navigator is unable to access the internet.,Supported,,,,,,
165645,Tom Baker has narrated television series.,Supported,"[[[190455,201476,""Tom_Baker_-LRB-English_actor-RRB-"",15]]]",,165645,Tom Baker has narrated television series.,Supported,,,,,,
191246,Jean-Michel Basquiat died of a heart attack.,Refuted,"[[[223687,228632,""Jean-Michel_Basquiat"",11]]]",,191246,Jean-Michel Basquiat died of a heart attack.,Refuted,,,,,,
81155,Mikhail Prokhorov used to be the President of Onexim Group.,Supported,"[[[98200,111299,""Mikhail_Prokhorov"",3]]]",,81155,Mikhail Prokhorov used to be the President of Onexim Group.,Supported,,,,,,
161547,Baz Luhrmann's film Australia stars Nicole Kidman.,Supported,"[[[186097,198005,""Baz_Luhrmann"",2]]]",,161547,Baz Luhrmann's film Australia stars Nicole Kidman.,Supported,,,,,,
169327,Hammer Film Productions produced the horror movie The Quiet Ones.,Supported,"[[[195197,205513,""Hammer_Film_Productions"",17]]]",,169327,Hammer Film Productions produced the horror movie The Quiet Ones.,Supported,,,,,,
32355,Terry Crews was a linebacker.,Supported,"[[[48465,57788,""Terry_Crews"",9]]]",,32355,Terry Crews was a linebacker.,Supported,,,,,,
110672,Therasia is landlocked.,Refuted,"[[[281814,276110,""Therasia"",0]],[[281814,276111,""Therasia"",1]],[[281814,276112,""Therasia"",2]],[[283850,277780,""Therasia"",1]],[[284955,278672,""Therasia"",0]],[[329521,316285,""Therasia"",0]],[[329523,316286,""Therasia"",0]],[[329523,316287,""Therasia"",2]],[[329525,316288,""Therasia"",0]],[[329525,316289,""Therasia"",2]],[[329540,316301,""Therasia"",1]],[[329540,316302,""Therasia"",2]],[[329540,316303,""Therasia"",0]]]",,110672,Therasia is landlocked.,Refuted,,,,,,
2948,The Mod Squad is an American movie.,Refuted,"[[[18825,23061,""The_Mod_Squad"",0]],[[18825,23062,""The_Mod_Squad"",5]],[[18825,23063,""The_Mod_Squad"",6]],[[18825,23064,""The_Mod_Squad"",2]],[[18825,23065,""The_Mod_Squad"",1],[18825,23065,""Clarence_Williams_III"",0]]]",,2948,The Mod Squad is an American movie.,Refuted,,,,,,
102523,Grease did not have a soundtrack.,Refuted,"[[[120363,134585,""Grease_-LRB-film-RRB-"",4]]]",,102523,Grease did not have a soundtrack.,Refuted,,,,,,
124243,Ayananka Bose works on movies in Bollywood.,Supported,"[[[145779,160796,""Ayananka_Bose"",0]],[[145779,160797,""Ayananka_Bose"",2]],[[145781,160799,""Ayananka_Bose"",0]]]",,124243,Ayananka Bose works on movies in Bollywood.,Supported,,,,,,
65017,Aristotle never went to the Academy.,Refuted,"[[[81488,93246,""Aristotle"",2]]]",,65017,Aristotle never went to the Academy.,Refuted,,,,,,
34695,Johnny Van Zant still performs with Lynyrd Skynyrd.,Supported,"[[[50875,60607,""Johnny_Van_Zant"",0]]]",,34695,Johnny Van Zant still performs with Lynyrd Skynyrd.,Supported,,,,,,
11666,A near-Earth object is not a dead body.,Refuted,"[[[27356,33522,""Near-Earth_object"",0]]]",,11666,A near-Earth object is not a dead body.,Refuted,,,,,,
42964,The Independent Spirit Awards have always been held in Los Angeles.,Refuted,"[[[59315,69666,""Independent_Spirit_Awards"",10]]]",,42964,The Independent Spirit Awards have always been held in Los Angeles.,Refuted,,,,,,
315,"Yemen has an area of 203,850 square miles.",Supported,"[[[15681,19535,""Yemen"",1]]]",,315,"Yemen has an area of 203,850 square miles.",Supported,,,,,,
90279,The Hunger Games are not a film trilogy.,Refuted,"[[[107591,121086,""The_Hunger_Games_-LRB-film_series-RRB-"",0]],[[107591,121087,""The_Hunger_Games_-LRB-film_series-RRB-"",1],[107591,121087,""Jennifer_Lawrence"",13]],[[107591,121088,""The_Hunger_Games_-LRB-film_series-RRB-"",2]],[[107591,121089,""The_Hunger_Games_-LRB-film_series-RRB-"",5]],[[107591,121090,""The_Hunger_Games_-LRB-film_series-RRB-"",6],[107591,121090,""The_Hunger_Games_-LRB-film-RRB-"",24]],[[107591,121091,""The_Hunger_Games_-LRB-film_series-RRB-"",9]]]",,90279,The Hunger Games are not a film trilogy.,Refuted,,,,,,
193895,Bea Arthur was an activist.,Supported,"[[[227053,231475,""Bea_Arthur"",0]]]",,193895,Bea Arthur was an activist.,Supported,,,,,,
63896,Times Higher Education World University Rankings is a publication of unranked universities.,Refuted,"[[[201710,211099,""Times_Higher_Education_World_University_Rankings"",0]],[[207011,215298,""Times_Higher_Education_World_University_Rankings"",0]],[[207011,215299,""Times_Higher_Education_World_University_Rankings"",1]],[[315638,304875,""Times_Higher_Education_World_University_Rankings"",0]],[[315638,304876,""Times_Higher_Education_World_University_Rankings"",1]],[[315638,304877,""Times_Higher_Education_World_University_Rankings"",3]],[[315639,304878,""Times_Higher_Education_World_University_Rankings"",0]]]",,63896,Times Higher Education World University Rankings is a publication of unranked universities.,Refuted,,,,,,
119267,Shadowhunters began its second season in January 2019.,Refuted,"[[[282981,277114,""Shadowhunters"",5]],[[284880,278625,""Shadowhunters"",5]],[[284883,278628,""Shadowhunters"",5]],[[284883,278629,""Shadowhunters"",6]],[[331425,317957,""Shadowhunters"",5]],[[331426,317958,""Shadowhunters"",5]]]",,119267,Shadowhunters began its second season in January 2019.,Refuted,,,,,,
61585,Catherine Keener was passed up for all roles in Get Out.,Refuted,"[[[78063,89548,""Catherine_Keener"",2]]]",,61585,Catherine Keener was passed up for all roles in Get Out.,Refuted,,,,,,
166647,Anne Rice was born in Fort Lauderdale.,Refuted,"[[[191686,202504,""Anne_Rice"",5]]]",,166647,Anne Rice was born in Fort Lauderdale.,Refuted,,,,,,
221135,Ted Cruz has served as the senior Unites States Senator from Texas since 2014.,Refuted,"[[[263303,261011,""Ted_Cruz"",0]],[[263312,261023,""Ted_Cruz"",0]]]",,221135,Ted Cruz has served as the senior Unites States Senator from Texas since 2014.,Refuted,,,,,,
225313,"Michaela Watkins date of birth is December 14, 1971.",Supported,"[[[268490,265072,""Michaela_Watkins"",0]]]",,225313,"Michaela Watkins date of birth is December 14, 1971.",Supported,,,,,,
77549,Wolfgang Amadeus Mozart was born in Salzburg in 1756.,Supported,"[[[248484,248657,""Wolfgang_Amadeus_Mozart"",0],[248484,248657,""Wolfgang_Amadeus_Mozart"",3]],[[250650,250646,""Wolfgang_Amadeus_Mozart"",3],[250650,250646,""Wolfgang_Amadeus_Mozart"",0]],[[252004,251794,""Wolfgang_Amadeus_Mozart"",3],[252004,251794,""Wolfgang_Amadeus_Mozart"",0]],[[319521,308260,""Wolfgang_Amadeus_Mozart"",3],[319521,308260,""Wolfgang_Amadeus_Mozart"",0]],[[320669,309215,""Wolfgang_Amadeus_Mozart"",0],[320669,309215,""Wolfgang_Amadeus_Mozart"",3]],[[320673,309234,""Wolfgang_Amadeus_Mozart"",0],[320673,309234,""Wolfgang_Amadeus_Mozart"",3]]]",,77549,Wolfgang Amadeus Mozart was born in Salzburg in 1756.,Supported,,,,,,
33700,Jackie (2016 film) was directed by a Chilean filmmaker name Pablo Larrain.,Supported,"[[[49801,59253,""Jackie_-LRB-2016_film-RRB-"",0],[49801,59253,""Pablo_Larrai\u0301n"",0]]]",,33700,Jackie (2016 film) was directed by a Chilean filmmaker name Pablo Larrain.,Supported,,,,,,
192197,"Sacre-Coeur, Paris is anything except a double monument.",Refuted,"[[[224808,229575,""Sacre\u0301-C\u0153ur,_Paris"",2]]]",,192197,"Sacre-Coeur, Paris is anything except a double monument.",Refuted,,,,,,
28593,The Wonder Years received a Peabody Award.,Supported,"[[[44720,53404,""The_Wonder_Years"",9]]]",,28593,The Wonder Years received a Peabody Award.,Supported,,,,,,
132554,Dulquer Salmaan was unqualified to ever receive a Filmfare Award nomination.,Refuted,"[[[154985,169699,""Dulquer_Salmaan"",4]],[[154985,169700,""Dulquer_Salmaan"",5]]]",,132554,Dulquer Salmaan was unqualified to ever receive a Filmfare Award nomination.,Refuted,,,,,,
131409,The Africa Cup of Nations is held in even-numbered years.,Refuted,"[[[34814,42221,""Africa_Cup_of_Nations"",17]]]",,131409,The Africa Cup of Nations is held in even-numbered years.,Refuted,,,,,,
96425,Riddick is in a documentary.,Refuted,"[[[113988,127819,""Riddick_-LRB-character-RRB-"",0],[113988,127819,""Riddick_-LRB-film-RRB-"",0]]]",,96425,Riddick is in a documentary.,Refuted,,,,,,
51961,The Saw franchise is only consists of TV episodes.,Refuted,"[[[68289,79168,""Saw_-LRB-franchise-RRB-"",0]],[[68289,79169,""Saw_-LRB-franchise-RRB-"",8]]]",,51961,The Saw franchise is only consists of TV episodes.,Refuted,,,,,,
164506,The Nobel Prize in Chemistry was awarded to a person from anywhere except the Netherlands.,Refuted,"[[[189192,200513,""Nobel_Prize_in_Chemistry"",6]]]",,164506,The Nobel Prize in Chemistry was awarded to a person from anywhere except the Netherlands.,Refuted,,,,,,
123833,Stephen Colbert is banned from CBS.,Refuted,"[[[145338,160330,""Stephen_Colbert"",1]]]",,123833,Stephen Colbert is banned from CBS.,Refuted,,,,,,
14730,Gamal Abdel Nasser's funeral drew five million mourners.,Supported,"[[[30012,36569,""Gamal_Abdel_Nasser"",13]]]",,14730,Gamal Abdel Nasser's funeral drew five million mourners.,Supported,,,,,,
41097,Maria Theresa was the mother of Emperor Charles VI.,Refuted,"[[[57401,67616,""Maria_Theresa"",5]],[[57401,67617,""Maria_Theresa"",6]]]",,41097,Maria Theresa was the mother of Emperor Charles VI.,Refuted,,,,,,
6414,The Godfather Part II is a political party.,Refuted,"[[[23169,28532,""The_Godfather_Part_II"",0]]]",,6414,The Godfather Part II is a political party.,Refuted,,,,,,
142888,Maggie Q only acts on stage.,Refuted,"[[[165944,179894,""Maggie_Q"",1]],[[165944,179895,""Maggie_Q"",2]]]",,142888,Maggie Q only acts on stage.,Refuted,,,,,,
51435,There was an attempt to change Cyprus.,Supported,"[[[67777,78622,""Cyprus"",16]]]",,51435,There was an attempt to change Cyprus.,Supported,,,,,,
188568,Pitch Perfect 2 centers on a real university.,Refuted,"[[[220111,225971,""Pitch_Perfect_2"",2]]]",,188568,Pitch Perfect 2 centers on a real university.,Refuted,,,,,,
38312,A monster is often hideous.,Supported,"[[[54502,64499,""Monster"",0]]]",,38312,A monster is often hideous.,Supported,,,,,,
115920,The Big Country is a river.,Refuted,"[[[136102,150938,""The_Big_Country"",0]]]",,115920,The Big Country is a river.,Refuted,,,,,,
133395,One True Thing is a show that has a dramatic premise.,Supported,"[[[155938,170618,""One_True_Thing"",0]]]",,133395,One True Thing is a show that has a dramatic premise.,Supported,,,,,,
40144,Rachel Green is one of the six main characters in the sitcom Will and Grace.,Refuted,"[[[56439,66645,""Rachel_Green"",0]]]",,40144,Rachel Green is one of the six main characters in the sitcom Will and Grace.,Refuted,,,,,,
53796,A version of Despacito features Victor Manuelle.,Supported,"[[[70097,80982,""Despacito"",12]]]",,53796,A version of Despacito features Victor Manuelle.,Supported,,,,,,
74365,Qui-Gon Jinn is a character in the Lord of the Rings franchise.,Refuted,"[[[91142,103830,""Qui-Gon_Jinn"",0]]]",,74365,Qui-Gon Jinn is a character in the Lord of the Rings franchise.,Refuted,,,,,,
183611,Finding Dory was written by anyone but an American.,Refuted,"[[[213716,220875,""Finding_Dory"",1],[213716,220875,""Andrew_Stanton"",0]]]",,183611,Finding Dory was written by anyone but an American.,Refuted,,,,,,
145041,The House of the Spirits is about the life of a young lady named Clara during the military dictatorship in Algeria.,Refuted,"[[[168335,182082,""The_House_of_the_Spirits_-LRB-film-RRB-"",4]]]",,145041,The House of the Spirits is about the life of a young lady named Clara during the military dictatorship in Algeria.,Refuted,,,,,,
181115,"So You Think You Can Dance premiered on July 20th, 2005.",Supported,"[[[211215,218886,""So_You_Think_You_Can_Dance_-LRB-U.S._TV_series-RRB-"",2]]]",,181115,"So You Think You Can Dance premiered on July 20th, 2005.",Supported,,,,,,
69806,Jayasudha was uncast from Daag.,Refuted,"[[[86495,98912,""Daag_-LRB-1973_film-RRB-"",10]]]",,69806,Jayasudha was uncast from Daag.,Refuted,,,,,,
123142,The Gettysburg Address is a well-known speech delivered by Herbert Hoover.,Refuted,"[[[144609,159620,""Gettysburg_Address"",0]]]",,123142,The Gettysburg Address is a well-known speech delivered by Herbert Hoover.,Refuted,,,,,,
154808,Goldie Hawn was nominated for an Academy Award.,Supported,"[[[178798,191339,""Goldie_Hawn"",2]]]",,154808,Goldie Hawn was nominated for an Academy Award.,Supported,,,,,,
191430,Keith Urban is an Australian car company.,Refuted,"[[[223836,228762,""Keith_Urban_-LRB-1999_album-RRB-"",0]]]",,191430,Keith Urban is an Australian car company.,Refuted,,,,,,
70601,Hush (2016 film) was produced by Trevor Macy through Intrepid Pictures.,Supported,"[[[87274,99772,""Hush_-LRB-2016_film-RRB-"",2]]]",,70601,Hush (2016 film) was produced by Trevor Macy through Intrepid Pictures.,Supported,,,,,,
217684,The Pelican Brief is a 1993 United States Supreme Court decision.,Refuted,"[[[258726,257482,""The_Pelican_Brief_-LRB-film-RRB-"",0]],[[258726,257483,""The_Pelican_Brief_-LRB-film-RRB-"",1]],[[258726,257484,""The_Pelican_Brief_-LRB-film-RRB-"",2]],[[258726,257485,""The_Pelican_Brief_-LRB-film-RRB-"",3]],[[258730,257489,""The_Pelican_Brief_-LRB-film-RRB-"",0]],[[258730,257490,""The_Pelican_Brief_-LRB-film-RRB-"",1],[258730,257490,""Julia_Roberts"",5]],[[258731,257491,""The_Pelican_Brief_-LRB-film-RRB-"",0]]]",,217684,The Pelican Brief is a 1993 United States Supreme Court decision.,Refuted,,,,,,
180722,Victoria (Dance Exponents song) peaked at number 10 on the New Zealand Singles chart.,Refuted,"[[[209755,217545,""Victoria_-LRB-Dance_Exponents_song-RRB-"",1]]]",,180722,Victoria (Dance Exponents song) peaked at number 10 on the New Zealand Singles chart.,Refuted,,,,,,
157273,Salman Rushdie was accused of plagiarizing a 1981 novel.,Refuted,"[[[181431,193692,""Salman_Rushdie"",1]],[[181432,193693,""Salman_Rushdie"",1]]]",,157273,Salman Rushdie was accused of plagiarizing a 1981 novel.,Refuted,,,,,,
205655,St. Anger is the first studio album by Metallica.,Refuted,"[[[243006,244291,""St._Anger"",0]],[[243006,244292,""St._Anger"",18],[243006,244292,""St._Anger_-LRB-song-RRB-"",1]]]",,205655,St. Anger is the first studio album by Metallica.,Refuted,,,,,,
200382,Tom DeLonge didn't finish middle school.,Refuted,"[[[235705,238276,""Tom_DeLonge"",4]]]",,200382,Tom DeLonge didn't finish middle school.,Refuted,,,,,,
192713,The Millers was announced for cancellation.,Supported,"[[[225476,230124,""The_Millers"",4]],[[225481,230127,""The_Millers"",4]],[[225482,230128,""The_Millers"",4]]]",,192713,The Millers was announced for cancellation.,Supported,,,,,,
157652,Touchscreens are only used in gaming computers.,Refuted,"[[[181870,194153,""Touchscreen"",9]],[[181870,194154,""Touchscreen"",11]],[[181870,194155,""Touchscreen"",10]]]",,157652,Touchscreens are only used in gaming computers.,Refuted,,,,,,
33214,Chest pain is one symptom of pulmonary embolism.,Supported,"[[[49305,58654,""Pulmonary_embolism"",1]]]",,33214,Chest pain is one symptom of pulmonary embolism.,Supported,,,,,,
88619,Adidas is German.,Supported,"[[[105843,119234,""Adidas"",0]]]",,88619,Adidas is German.,Supported,,,,,,
204631,Rio's sequel is an American musical comedy film.,Supported,"[[[241673,243197,""Rio_-LRB-2011_film-RRB-"",20],[241673,243197,""Rio_2"",0]]]",,204631,Rio's sequel is an American musical comedy film.,Supported,,,,,,
210212,GLOW (TV series) is the highest grossing show on Netflix.,Refuted,"[[[249041,249072,""GLOW_-LRB-TV_series-RRB-"",3]]]",,210212,GLOW (TV series) is the highest grossing show on Netflix.,Refuted,,,,,,
218476,"The Hanford Site hosts the LIGO Hanford Observatory, which detects gravitational waves.",Supported,"[[[259726,258279,""Hanford_Site"",23],[259726,258279,""LIGO"",0]]]",,218476,"The Hanford Site hosts the LIGO Hanford Observatory, which detects gravitational waves.",Supported,,,,,,
128027,Golf is not a club and ball sport.,Refuted,"[[[150001,164933,""Golf"",0]]]",,128027,Golf is not a club and ball sport.,Refuted,,,,,,
