claim_id,claim_text,true_label,raw_evidence,gold_evidence,example_id,claim,gold_label,model,condition,model_output,correct,error_type,notes
48608,Pakistan's economy is 50th largest in nominal gross domestic product.,Refuted,"[[[64973,75830,""Pakistan"",22],[64973,75830,""Gross_domestic_product"",0]]]",,48608,Pakistan's economy is 50th largest in nominal gross domestic product.,Refuted,,,,,,
105540,Nymphomaniac (film) is not an installment in a trilogy.,Refuted,"[[[123863,138220,""Nymphomaniac_-LRB-film-RRB-"",2]]]",,105540,Nymphomaniac (film) is not an installment in a trilogy.,Refuted,,,,,,
51323,Thomas Jefferson did not found the University of Virginia.,Refuted,"[[[67667,78494,""Thomas_Jefferson"",28]]]",,51323,Thomas Jefferson did not found the University of Virginia.,Refuted,,,,,,
168539,Rick Yune was on a Netflix show.,Supported,"[[[194107,204515,""Rick_Yune"",2]]]",,168539,Rick Yune was on a Netflix show.,Supported,,,,,,
20121,Rob Sheridan was born in 1980.,Refuted,"[[[35933,43485,""Rob_Sheridan"",0]]]",,20121,Rob Sheridan was born in 1980.,Refuted,,,,,,
93137,The Maltese language is a national language.,Supported,"[[[110631,124283,""Maltese_language"",0]]]",,93137,The Maltese language is a national language.,Supported,,,,,,
107364,Night of the Living Dead is a 1990 cinematic work from the United States.,Refuted,"[[[126026,140432,""Night_of_the_Living_Dead"",0]]]",,107364,Night of the Living Dead is a 1990 cinematic work from the United States.,Refuted,,,,,,
37112,TakePart is the digital division of Participant Media.,Supported,"[[[53304,63272,""TakePart"",0]]]",,37112,TakePart is the digital division of Participant Media.,Supported,,,,,,
78683,Underdog was directed by Frederik Du Chau.,Supported,"[[[95635,108675,""Underdog_-LRB-film-RRB-"",1],[95635,108675,""Underdog_-LRB-film-RRB-"",0]]]",,78683,Underdog was directed by Frederik Du Chau.,Supported,,,,,,
80693,Stan Beeman is the main character.,Refuted,"[[[97688,110843,""Stan_Beeman"",0]]]",,80693,Stan Beeman is the main character.,Refuted,,,,,,
18079,"Scandinavia includes the three kingdoms of Denmark, Norway, and Sweden as of 1902.",Supported,"[[[33622,40785,""Scandinavia"",3],[33622,40785,""Sweden"",27]]]",,18079,"Scandinavia includes the three kingdoms of Denmark, Norway, and Sweden as of 1902.",Supported,,,,,,
187388,Rob McElhenney plays Mac on a TBS horror series.,Refuted,"[[[218640,224878,""Rob_McElhenney"",3],[218640,224878,""It's_Always_Sunny_in_Philadelphia"",0]]]",,187388,Rob McElhenney plays Mac on a TBS horror series.,Refuted,,,,,,
149448,Kenny Chesney is Canadian.,Refuted,"[[[173249,186514,""Kenny_Chesney"",0]]]",,149448,Kenny Chesney is Canadian.,Refuted,,,,,,
139661,Colombiana was produced by Luc Besson in 2001.,Supported,"[[[162551,176830,""Colombiana"",0]],[[162552,176831,""Colombiana"",0]]]",,139661,Colombiana was produced by Luc Besson in 2001.,Supported,,,,,,
88141,Wish Upon was not directed by John R. Leonetti.,Refuted,"[[[105339,118790,""Wish_Upon"",0]]]",,88141,Wish Upon was not directed by John R. Leonetti.,Refuted,,,,,,
85011,Mandy Moore had a career.,Supported,"[[[102120,115382,""Mandy_Moore"",0]],[[102120,115383,""Mandy_Moore"",2]],[[102120,115384,""Mandy_Moore"",1]],[[102120,115385,""Mandy_Moore"",4]],[[102120,115386,""Mandy_Moore"",7]],[[102120,115387,""Mandy_Moore"",8]],[[102120,115388,""Mandy_Moore"",11]],[[102120,115389,""Mandy_Moore"",12]],[[102120,115390,""Mandy_Moore"",13]],[[102120,115391,""Mandy_Moore"",14]],[[102120,115392,""Mandy_Moore"",15]],[[102120,115393,""Mandy_Moore"",16]]]",,85011,Mandy Moore had a career.,Supported,,,,,,
190090,Terrence Howard was in the film Iron Man.,Supported,"[[[222086,227522,""Terrence_Howard"",4],[222086,227522,""Iron_Man_-LRB-2008_film-RRB-"",0]]]",,190090,Terrence Howard was in the film Iron Man.,Supported,,,,,,
103583,Woodrow Wilson lived.,Supported,"[[[121593,135855,""Woodrow_Wilson"",0]],[[121594,135856,""Woodrow_Wilson"",0]],[[121594,135857,""Woodrow_Wilson"",1]],[[121594,135858,""Woodrow_Wilson"",2]],[[121594,135859,""Woodrow_Wilson"",4]],[[121594,135860,""Woodrow_Wilson"",6]],[[121594,135861,""Woodrow_Wilson"",3]],[[121594,135862,""Woodrow_Wilson"",9]],[[121594,135863,""Woodrow_Wilson"",11]],[[121594,135864,""Woodrow_Wilson"",12]],[[121594,135865,""Woodrow_Wilson"",13]],[[121594,135867,""Woodrow_Wilson"",14]],[[121594,135868,""Woodrow_Wilson"",15]],[[121594,135869,""Woodrow_Wilson"",16]],[[121594,135871,""Woodrow_Wilson"",17]],[[121594,135872,""Woodrow_Wilson"",19]],[[121594,135873,""Woodrow_Wilson"",22]],[[121594,135874,""Woodrow_Wilson"",24]],[[121594,135875,""Woodrow_Wilson"",25]],[[121594,135876,""Woodrow_Wilson"",26]],[[121594,135877,""Woodrow_Wilson"",27]],[[121594,135878,""Woodrow_Wilson"",28]],[[121594,135879,""Woodrow_Wilson"",29]],[[121594,135880,""Woodrow_Wilson"",32]],[[121594,135881,""Woodrow_Wilson"",34]],[[121594,135882,""Woodrow_Wilson"",36]],[[121594,135883,""Woodrow_Wilson"",37]],[[121594,135884,""Woodrow_Wilson"",38]],[[121594,135885,""Woodrow_Wilson"",40]],[[121594,135886,""Woodrow_Wilson"",41]],[[121594,135887,""Woodrow_Wilson"",43]],[[121594,135888,""Woodrow_Wilson"",44]],[[121594,135889,""Woodrow_Wilson"",10]]]",,103583,Woodrow Wilson lived.,Supported,,,,,,
38940,Google Search cannot find sports scores.,Refuted,"[[[55164,65203,""Google_Search"",13]]]",,38940,Google Search cannot find sports scores.,Refuted,,,,,,
35174,"Bessie Smith was born on September 26, 1937.",Refuted,"[[[51355,61079,""Bessie_Smith"",0]],[[51355,61080,""Bessie_Smith"",1]]]",,35174,"Bessie Smith was born on September 26, 1937.",Refuted,,,,,,
44396,Murda Beatz is a gospel record producer.,Refuted,"[[[60780,71262,""Murda_Beatz"",0]]]",,44396,Murda Beatz is a gospel record producer.,Refuted,,,,,,
32956,Colombiana was directed by Germans.,Refuted,"[[[49043,58381,""Colombiana"",0],[49043,58381,""Olivier_Megaton"",0]]]",,32956,Colombiana was directed by Germans.,Refuted,,,,,,
74140,Menace II Society is set in Paris.,Refuted,"[[[90912,103606,""Menace_II_Society"",1]]]",,74140,Menace II Society is set in Paris.,Refuted,,,,,,
103893,The first inauguration of Bill Clinton was on the West Front of the White House lawn.,Refuted,"[[[121975,136260,""First_inauguration_of_Bill_Clinton"",0]]]",,103893,The first inauguration of Bill Clinton was on the West Front of the White House lawn.,Refuted,,,,,,
199746,Tijuana is in Mexico.,Refuted,"[[[234922,237708,""Tijuana"",0]]]",,199746,Tijuana is in Mexico.,Refuted,,,,,,
68377,Ingushetia was established after Chechen-Ingush ASSR split into two.,Supported,"[[[84977,97237,""Ingushetia"",5]]]",,68377,Ingushetia was established after Chechen-Ingush ASSR split into two.,Supported,,,,,,
122285,Bob Ross had no role in the creation of The Joy of Painting.,Refuted,"[[[143636,158738,""Bob_Ross"",1]]]",,122285,Bob Ross had no role in the creation of The Joy of Painting.,Refuted,,,,,,
134349,Sam Claflin is a person.,Supported,"[[[156905,171482,""Sam_Claflin"",0]],[[156905,171483,""Sam_Claflin"",1]]]",,134349,Sam Claflin is a person.,Supported,,,,,,
12319,Adam Lambert's album premiered at number one on the U.S. Billboard 200.,Supported,"[[[30484,37089,""Adam_Lambert"",10]]]",,12319,Adam Lambert's album premiered at number one on the U.S. Billboard 200.,Supported,,,,,,
75794,The Saw franchise is a collection of TV shows.,Refuted,"[[[92604,105400,""Saw_-LRB-franchise-RRB-"",0]]]",,75794,The Saw franchise is a collection of TV shows.,Refuted,,,,,,
154393,Uranium has an atomic number of zero.,Refuted,"[[[178381,190970,""Uranium"",0]]]",,154393,Uranium has an atomic number of zero.,Refuted,,,,,,
86387,Fuller House (TV series) is in a genre.,Supported,"[[[103536,116953,""Fuller_House_-LRB-TV_series-RRB-"",0]]]",,86387,Fuller House (TV series) is in a genre.,Supported,,,,,,
201389,Varsity Blues (film) is incapable of being a film.,Refuted,"[[[237019,239336,""Varsity_Blues_-LRB-film-RRB-"",0]]]",,201389,Varsity Blues (film) is incapable of being a film.,Refuted,,,,,,
126814,The Hundred Years' War includes a phase.,Supported,"[[[148669,163706,""Hundred_Years'_War"",21]]]",,126814,The Hundred Years' War includes a phase.,Supported,,,,,,
139365,Ron Dennis is the owner of Absolute Taste.,Supported,"[[[290149,283187,""Ron_Dennis"",1]],[[291486,284402,""Ron_Dennis"",1]],[[293608,286084,""Ron_Dennis"",0],[293608,286084,""Ron_Dennis"",1]],[[337724,323081,""Ron_Dennis"",1]],[[337733,323085,""Ron_Dennis"",1]]]",,139365,Ron Dennis is the owner of Absolute Taste.,Supported,,,,,,
20782,John S. McCain Jr. graduated from the U.S. Naval Academy.,Supported,"[[[36566,44184,""John_S._McCain_Jr."",3]]]",,20782,John S. McCain Jr. graduated from the U.S. Naval Academy.,Supported,,,,,,
202297,The New Jersey Turnpike has shoulders.,Supported,"[[[238313,240378,""New_Jersey_Turnpike"",15]]]",,202297,The New Jersey Turnpike has shoulders.,Supported,,,,,,
60495,From 2005 to 2013 Jens Stoltenberg was Prime Minister of Norway.,Supported,"[[[76943,88337,""Jens_Stoltenberg"",4]]]",,60495,From 2005 to 2013 Jens Stoltenberg was Prime Minister of Norway.,Supported,,,,,,
115659,"In the 1970's, Samsung entered the construction industry.",Refuted,"[[[135762,150619,""Samsung"",6]]]",,115659,"In the 1970's, Samsung entered the construction industry.",Refuted,,,,,,
202737,The Chaperone (film) is a American television show.,Refuted,"[[[238921,240893,""The_Chaperone_-LRB-film-RRB-"",0]]]",,202737,The Chaperone (film) is a American television show.,Refuted,,,,,,
219693,Corsica is a mountain.,Refuted,"[[[261367,259522,""Corsica"",0]]]",,219693,Corsica is a mountain.,Refuted,,,,,,
202776,Despicable Me 2 was directed by someone.,Supported,"[[[238984,240939,""Despicable_Me_2"",1]]]",,202776,Despicable Me 2 was directed by someone.,Supported,,,,,,
116870,A River Runs Through It has been nominated for an Oscar.,Supported,"[[[137229,152054,""A_River_Runs_Through_It_-LRB-film-RRB-"",5]]]",,116870,A River Runs Through It has been nominated for an Oscar.,Supported,,,,,,
115294,Aristotle tutored Alexander the Great starting in 2009.,Refuted,"[[[135340,150235,""Aristotle"",4]]]",,115294,Aristotle tutored Alexander the Great starting in 2009.,Refuted,,,,,,
53998,The Visigoths converted from Arianism to Nicene Christianity in 589 under Reccared I.,Supported,"[[[70303,81171,""Visigoths"",16]]]",,53998,The Visigoths converted from Arianism to Nicene Christianity in 589 under Reccared I.,Supported,,,,,,
50850,Emma Watson was born in 2001.,Refuted,"[[[67188,77987,""Emma_Watson"",0]]]",,50850,Emma Watson was born in 2001.,Refuted,,,,,,
17376,Joseph Merrick's was the subject of a historical drama.,Supported,"[[[32834,39915,""Joseph_Merrick"",29],[32834,39915,""The_Elephant_Man_-LRB-film-RRB-"",0]]]",,17376,Joseph Merrick's was the subject of a historical drama.,Supported,,,,,,
103003,Kate Walsh was on a television show.,Supported,"[[[120965,135266,""Kate_Walsh_-LRB-actress-RRB-"",0]]]",,103003,Kate Walsh was on a television show.,Supported,,,,,,
172765,The Beach is based on a novel.,Supported,"[[[199485,209161,""The_Beach_-LRB-film-RRB-"",0]]]",,172765,The Beach is based on a novel.,Supported,,,,,,
131625,Amancio Ortega owns a retail company.,Supported,"[[[153964,168777,""Amancio_Ortega"",1]]]",,131625,Amancio Ortega owns a retail company.,Supported,,,,,,
118117,Color of Night won an award for an Olympic Event.,Refuted,"[[[138587,153665,""Color_of_Night"",0]],[[138587,153666,""Color_of_Night"",1]],[[138587,153667,""Color_of_Night"",4],[138587,153667,""Brad_Dourif"",0],[138587,153667,""Kevin_J._O'Connor_-LRB-actor-RRB-"",0]],[[138587,153668,""Color_of_Night"",5]],[[138587,153669,""Color_of_Night"",8]],[[138587,153670,""Color_of_Night"",9]],[[138587,153671,""Color_of_Night"",10]]]",,118117,Color of Night won an award for an Olympic Event.,Refuted,,,,,,
218239,Libya is in Africa.,Supported,"[[[259462,258034,""Libya"",0]],[[259462,258035,""Libya"",2]]]",,218239,Libya is in Africa.,Supported,,,,,,
58175,There is a mental disorder called Dissociative identity disorder.,Supported,"[[[74531,85767,""Dissociative_identity_disorder"",0]]]",,58175,There is a mental disorder called Dissociative identity disorder.,Supported,,,,,,
221148,Ted Cruz was miscarried.,Refuted,"[[[263328,261032,""Ted_Cruz"",0]],[[263328,261033,""Ted_Cruz"",1]],[[263328,261034,""Ted_Cruz"",4]],[[263328,261035,""Ted_Cruz"",5]],[[263328,261036,""Ted_Cruz"",8]],[[263328,261037,""Ted_Cruz"",9]],[[263328,261038,""Ted_Cruz"",10]],[[263328,261039,""Ted_Cruz"",13]],[[263328,261040,""Ted_Cruz"",14]],[[263328,261041,""Ted_Cruz"",15]],[[263328,261042,""Ted_Cruz"",16]],[[263328,261043,""Ted_Cruz"",17]],[[263328,261044,""Ted_Cruz"",20]],[[263328,261045,""Ted_Cruz"",21]],[[263328,261046,""Ted_Cruz"",24]],[[263328,261047,""Ted_Cruz"",25]],[[263328,261048,""Ted_Cruz"",26]]]",,221148,Ted Cruz was miscarried.,Refuted,,,,,,
77028,Janet Leigh was a singer.,Supported,"[[[93912,106872,""Janet_Leigh"",0]]]",,77028,Janet Leigh was a singer.,Supported,,,,,,
22724,The Hunger Games' second film is Mockingjay.,Refuted,"[[[38580,46527,""The_Hunger_Games_-LRB-film_series-RRB-"",8],[38580,46527,""The_Hunger_Games_-LRB-film_series-RRB-"",6],[38580,46527,""The_Hunger_Games_-LRB-film_series-RRB-"",7]]]",,22724,The Hunger Games' second film is Mockingjay.,Refuted,,,,,,
53662,James Jones won the Three-Point Contest.,Supported,"[[[69943,80815,""James_Jones_-LRB-basketball_player-RRB-"",16]]]",,53662,James Jones won the Three-Point Contest.,Supported,,,,,,
128248,Tatum O'Neal was born in 1987.,Refuted,"[[[286659,280131,""Tatum_O'Neal"",0]],[[286663,280133,""Tatum_O'Neal"",0]],[[286663,280134,""Tatum_O'Neal"",1]],[[286663,280135,""Tatum_O'Neal"",2]],[[286663,280136,""Tatum_O'Neal"",6]],[[288859,282061,""Tatum_O'Neal"",0]],[[333633,319868,""Tatum_O'Neal"",0]],[[334547,320588,""Tatum_O'Neal"",0]]]",,128248,Tatum O'Neal was born in 1987.,Refuted,,,,,,
152422,2016 Tour de France was not a 21-stage race.,Refuted,"[[[176373,189288,""2016_Tour_de_France"",2]]]",,152422,2016 Tour de France was not a 21-stage race.,Refuted,,,,,,
115173,"Wildfang was established in Portland, Oregon.",Supported,"[[[135217,150137,""Wildfang"",1]]]",,115173,"Wildfang was established in Portland, Oregon.",Supported,,,,,,
109878,The Greek language is spoken only outside of Greece.,Refuted,"[[[279993,274579,""Greek_language"",0]],[[281694,276038,""Greek_language"",11]],[[283780,277730,""Greek_language"",0]],[[329338,316164,""Greek_language"",14]],[[329341,316166,""Greek_language"",0]],[[329348,316171,""Greek_language"",0]],[[329348,316172,""Greek_language"",14]]]",,109878,The Greek language is spoken only outside of Greece.,Refuted,,,,,,
59907,Chris Kyle was not a United States Navy SEAL veteran.,Refuted,"[[[76316,87617,""Chris_Kyle"",0]]]",,59907,Chris Kyle was not a United States Navy SEAL veteran.,Refuted,,,,,,
120735,The Bahamas is a state that's recognized by other states that includes a series of islands that form an archipelago.,Supported,"[[[141761,157015,""The_Bahamas"",0],[141761,157015,""Archipelagic_state"",0]]]",,120735,The Bahamas is a state that's recognized by other states that includes a series of islands that form an archipelago.,Supported,,,,,,
82196,Martin Van Buren was elected governor.,Supported,"[[[99247,112364,""Martin_Van_Buren"",12]]]",,82196,Martin Van Buren was elected governor.,Supported,,,,,,
49839,Dakota Fanning is not American.,Refuted,"[[[66154,76990,""Dakota_Fanning"",0]]]",,49839,Dakota Fanning is not American.,Refuted,,,,,,
102583,The Africa Cup of Nations has only been held in even-numbered years.,Refuted,"[[[120436,134650,""Africa_Cup_of_Nations"",1]],[[120436,134651,""Africa_Cup_of_Nations"",6]],[[120436,134652,""Africa_Cup_of_Nations"",17]]]",,102583,The Africa Cup of Nations has only been held in even-numbered years.,Refuted,,,,,,
198895,Nellie Bly influenced Lois Lane.,Supported,"[[[233854,236740,""Lois_Lane"",8]],[[233857,236743,""Lois_Lane"",8]]]",,198895,Nellie Bly influenced Lois Lane.,Supported,,,,,,
92090,Damon Albarn released a debut album.,Supported,"[[[109406,123059,""Damon_Albarn"",4]]]",,92090,Damon Albarn released a debut album.,Supported,,,,,,
197373,"Simón Bolívar was born on June 22nd, 1791.",Refuted,"[[[231999,235293,""Simo\u0301n_Boli\u0301var"",0]]]",,197373,"Simón Bolívar was born on June 22nd, 1791.",Refuted,,,,,,
71802,Wish Upon is a supernatural horror thriller film.,Supported,"[[[88481,101102,""Wish_Upon"",0]]]",,71802,Wish Upon is a supernatural horror thriller film.,Supported,,,,,,
90085,Battle of the Bastards is a Game of Thrones episode.,Supported,"[[[107388,120833,""Battle_of_the_Bastards"",0]],[[107388,120834,""Battle_of_the_Bastards"",16]]]",,90085,Battle of the Bastards is a Game of Thrones episode.,Supported,,,,,,
204341,The Cretaceous is yet to start.,Refuted,"[[[241268,242808,""Cretaceous"",0]],[[241268,242809,""Cretaceous"",8]]]",,204341,The Cretaceous is yet to start.,Refuted,,,,,,
84506,"Yara Shahidi was born on February 10, 1900.",Refuted,"[[[101557,114788,""Yara_Shahidi"",0]]]",,84506,"Yara Shahidi was born on February 10, 1900.",Refuted,,,,,,
82396,Minor League Baseball is a professional baseball league hierarchy.,Supported,"[[[262975,260787,""Minor_League_Baseball"",0]],[[265295,262526,""Minor_League_Baseball"",0]],[[266405,263402,""Minor_League_Baseball"",0]],[[322757,311023,""Minor_League_Baseball"",0]],[[323280,311483,""Minor_League_Baseball"",0]]]",,82396,Minor League Baseball is a professional baseball league hierarchy.,Supported,,,,,,
83454,Scandinavia does not contain Greenland.,Refuted,"[[[100499,113798,""Scandinavia"",4]]]",,83454,Scandinavia does not contain Greenland.,Refuted,,,,,,
183932,Gotham City Sirens contained no art.,Refuted,"[[[214107,221196,""Gotham_City_Sirens"",0]]]",,183932,Gotham City Sirens contained no art.,Refuted,,,,,,
177855,Milk is based on the life of a businessman.,Refuted,"[[[206143,214583,""Milk_-LRB-film-RRB-"",0]]]",,177855,Milk is based on the life of a businessman.,Refuted,,,,,,
107585,Two and a Half Men starred Charlie Sheen in 1998.,Refuted,"[[[126913,141371,""Two_and_a_Half_Men"",1],[126913,141371,""Two_and_a_Half_Men"",0]]]",,107585,Two and a Half Men starred Charlie Sheen in 1998.,Refuted,,,,,,
