claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
204330,The Cretaceous is yet to end.,Refuted,204330,The Cretaceous is yet to end.,Refuted,"The Cretaceous -LRB- -LSB- pronkrᵻˈteɪʃəs -RSB- , -RRB- is a geologic period and system that spans 79 million years from the end of the Jurassic Period million years ago -LRB- Mya -RRB- to the beginning of the Paleogene Period Mya .","[[[241259,242798,""Cretaceous"",0]],[[241259,242799,""Cretaceous"",8]],[[241259,242800,""Cretaceous"",9]]]",gpt-5.4,claim_only,Refuted,Yes,,
204330,The Cretaceous is yet to end.,Refuted,204330,The Cretaceous is yet to end.,Refuted,"The Cretaceous -LRB- -LSB- pronkrᵻˈteɪʃəs -RSB- , -RRB- is a geologic period and system that spans 79 million years from the end of the Jurassic Period million years ago -LRB- Mya -RRB- to the beginning of the Paleogene Period Mya .","[[[241259,242798,""Cretaceous"",0]],[[241259,242799,""Cretaceous"",8]],[[241259,242800,""Cretaceous"",9]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
204330,The Cretaceous is yet to end.,Refuted,204330,The Cretaceous is yet to end.,Refuted,"The Cretaceous -LRB- -LSB- pronkrᵻˈteɪʃəs -RSB- , -RRB- is a geologic period and system that spans 79 million years from the end of the Jurassic Period million years ago -LRB- Mya -RRB- to the beginning of the Paleogene Period Mya .","[[[241259,242798,""Cretaceous"",0]],[[241259,242799,""Cretaceous"",8]],[[241259,242800,""Cretaceous"",9]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
204330,The Cretaceous is yet to end.,Refuted,204330,The Cretaceous is yet to end.,Refuted,"The Cretaceous -LRB- -LSB- pronkrᵻˈteɪʃəs -RSB- , -RRB- is a geologic period and system that spans 79 million years from the end of the Jurassic Period million years ago -LRB- Mya -RRB- to the beginning of the Paleogene Period Mya .","[[[241259,242798,""Cretaceous"",0]],[[241259,242799,""Cretaceous"",8]],[[241259,242800,""Cretaceous"",9]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,"The concerts were attended by a total of 40,000 people , and raised close to US$ 250,000 for Bangladesh relief , which was administered by UNICEF .","[[[132671,147602,""The_Concert_for_Bangladesh"",12]]]",gpt-5.4,claim_only,Refuted,Yes,,
113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,"The concerts were attended by a total of 40,000 people , and raised close to US$ 250,000 for Bangladesh relief , which was administered by UNICEF .","[[[132671,147602,""The_Concert_for_Bangladesh"",12]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,"The concerts were attended by a total of 40,000 people , and raised close to US$ 250,000 for Bangladesh relief , which was administered by UNICEF .","[[[132671,147602,""The_Concert_for_Bangladesh"",12]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,113098,"The Concert for Bangladesh raised close to $250,000 for Haiti relief.",Refuted,"The concerts were attended by a total of 40,000 people , and raised close to US$ 250,000 for Bangladesh relief , which was administered by UNICEF .","[[[132671,147602,""The_Concert_for_Bangladesh"",12]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,"It is the first installment in the Resident Evil film series , which is loosely based on the Capcom survival horror video game series Resident Evil .","[[[250006,250070,""Resident_Evil_-LRB-film-RRB-"",2]],[[250006,250071,""Resident_Evil_-LRB-film-RRB-"",0]],[[250009,250073,""Resident_Evil_-LRB-film-RRB-"",2]]]",gpt-5.4,claim_only,Supported,No,refuted_to_supported,
211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,"It is the first installment in the Resident Evil film series , which is loosely based on the Capcom survival horror video game series Resident Evil .","[[[250006,250070,""Resident_Evil_-LRB-film-RRB-"",2]],[[250006,250071,""Resident_Evil_-LRB-film-RRB-"",0]],[[250009,250073,""Resident_Evil_-LRB-film-RRB-"",2]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,"It is the first installment in the Resident Evil film series , which is loosely based on the Capcom survival horror video game series Resident Evil .","[[[250006,250070,""Resident_Evil_-LRB-film-RRB-"",2]],[[250006,250071,""Resident_Evil_-LRB-film-RRB-"",0]],[[250009,250073,""Resident_Evil_-LRB-film-RRB-"",2]]]",gpt-5.4-mini,claim_only,Supported,No,refuted_to_supported,
211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,211021,Resident Evil is the first installment in the Resident Evil video game series.,Refuted,"It is the first installment in the Resident Evil film series , which is loosely based on the Capcom survival horror video game series Resident Evil .","[[[250006,250070,""Resident_Evil_-LRB-film-RRB-"",2]],[[250006,250071,""Resident_Evil_-LRB-film-RRB-"",0]],[[250009,250073,""Resident_Evil_-LRB-film-RRB-"",2]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,"MacLachlan has won a Golden Globe Award for Best Actor -- Television Series Drama and has been nominated for two Emmy Awards , all for Twin Peaks .","[[[227915,232256,""Kyle_MacLachlan"",6]]]",gpt-5.4,claim_only,Supported,Yes,,
194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,"MacLachlan has won a Golden Globe Award for Best Actor -- Television Series Drama and has been nominated for two Emmy Awards , all for Twin Peaks .","[[[227915,232256,""Kyle_MacLachlan"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,"MacLachlan has won a Golden Globe Award for Best Actor -- Television Series Drama and has been nominated for two Emmy Awards , all for Twin Peaks .","[[[227915,232256,""Kyle_MacLachlan"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,194580,There has been a person that has been nominated for two Emmy Awards name Kyle Maclachlan.,Supported,"MacLachlan has won a Golden Globe Award for Best Actor -- Television Series Drama and has been nominated for two Emmy Awards , all for Twin Peaks .","[[[227915,232256,""Kyle_MacLachlan"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
93546,Advertising is used to sell a way of doing things.,Refuted,93546,Advertising is used to sell a way of doing things.,Refuted,"Advertising is an audio or visual form of marketing communication that employs an openly sponsored , nonpersonal message to promote or sell a product , service or idea .","[[[110923,124589,""Advertising"",0]],[[110923,124590,""Advertising"",9]]]",gpt-5.4,claim_only,Supported,No,refuted_to_supported,
93546,Advertising is used to sell a way of doing things.,Refuted,93546,Advertising is used to sell a way of doing things.,Refuted,"Advertising is an audio or visual form of marketing communication that employs an openly sponsored , nonpersonal message to promote or sell a product , service or idea .","[[[110923,124589,""Advertising"",0]],[[110923,124590,""Advertising"",9]]]",gpt-5.4,claim_plus_evidence,Supported,No,refuted_to_supported,
93546,Advertising is used to sell a way of doing things.,Refuted,93546,Advertising is used to sell a way of doing things.,Refuted,"Advertising is an audio or visual form of marketing communication that employs an openly sponsored , nonpersonal message to promote or sell a product , service or idea .","[[[110923,124589,""Advertising"",0]],[[110923,124590,""Advertising"",9]]]",gpt-5.4-mini,claim_only,Supported,No,refuted_to_supported,
93546,Advertising is used to sell a way of doing things.,Refuted,93546,Advertising is used to sell a way of doing things.,Refuted,"Advertising is an audio or visual form of marketing communication that employs an openly sponsored , nonpersonal message to promote or sell a product , service or idea .","[[[110923,124589,""Advertising"",0]],[[110923,124590,""Advertising"",9]]]",gpt-5.4-mini,claim_plus_evidence,Supported,No,refuted_to_supported,
16437,Match Point was a film by Woody Allen.,Supported,16437,Match Point was a film by Woody Allen.,Supported,"Match Point is a 2005 British-Luxembourgish psychological thriller film written and directed by Woody Allen and starring Jonathan Rhys Meyers , Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , and Penelope Wilton .","[[[31845,38655,""Match_Point"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
16437,Match Point was a film by Woody Allen.,Supported,16437,Match Point was a film by Woody Allen.,Supported,"Match Point is a 2005 British-Luxembourgish psychological thriller film written and directed by Woody Allen and starring Jonathan Rhys Meyers , Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , and Penelope Wilton .","[[[31845,38655,""Match_Point"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
16437,Match Point was a film by Woody Allen.,Supported,16437,Match Point was a film by Woody Allen.,Supported,"Match Point is a 2005 British-Luxembourgish psychological thriller film written and directed by Woody Allen and starring Jonathan Rhys Meyers , Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , and Penelope Wilton .","[[[31845,38655,""Match_Point"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
16437,Match Point was a film by Woody Allen.,Supported,16437,Match Point was a film by Woody Allen.,Supported,"Match Point is a 2005 British-Luxembourgish psychological thriller film written and directed by Woody Allen and starring Jonathan Rhys Meyers , Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , and Penelope Wilton .","[[[31845,38655,""Match_Point"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
118139,LinkedIn is based on Earth.,Supported,118139,LinkedIn is based on Earth.,Supported,"Based in the United States , the site is , as of 2013 , available in 24 languages , including Arabic , Chinese , English , French , German , Italian , Portuguese , Spanish , Dutch , Swedish , Danish , Romanian , Russian , Turkish , Japanese , Czech , Polish , Korean , Indonesian , Malay , and Tagalog .","[[[138607,153698,""LinkedIn"",14],[138607,153698,""United_States"",10]]]",gpt-5.4,claim_only,Supported,Yes,,
118139,LinkedIn is based on Earth.,Supported,118139,LinkedIn is based on Earth.,Supported,"Based in the United States , the site is , as of 2013 , available in 24 languages , including Arabic , Chinese , English , French , German , Italian , Portuguese , Spanish , Dutch , Swedish , Danish , Romanian , Russian , Turkish , Japanese , Czech , Polish , Korean , Indonesian , Malay , and Tagalog .","[[[138607,153698,""LinkedIn"",14],[138607,153698,""United_States"",10]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
118139,LinkedIn is based on Earth.,Supported,118139,LinkedIn is based on Earth.,Supported,"Based in the United States , the site is , as of 2013 , available in 24 languages , including Arabic , Chinese , English , French , German , Italian , Portuguese , Spanish , Dutch , Swedish , Danish , Romanian , Russian , Turkish , Japanese , Czech , Polish , Korean , Indonesian , Malay , and Tagalog .","[[[138607,153698,""LinkedIn"",14],[138607,153698,""United_States"",10]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
118139,LinkedIn is based on Earth.,Supported,118139,LinkedIn is based on Earth.,Supported,"Based in the United States , the site is , as of 2013 , available in 24 languages , including Arabic , Chinese , English , French , German , Italian , Portuguese , Spanish , Dutch , Swedish , Danish , Romanian , Russian , Turkish , Japanese , Czech , Polish , Korean , Indonesian , Malay , and Tagalog .","[[[138607,153698,""LinkedIn"",14],[138607,153698,""United_States"",10]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
185188,You Only Live Twice was directed by a German man.,Refuted,185188,You Only Live Twice was directed by a German man.,Refuted,"You Only Live Twice is the first Bond film to be directed by Lewis Gilbert , who later directed the 1977 film The Spy Who Loved Me and the 1979 film Moonraker , both starring Roger Moore .","[[[215798,222577,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215798,222577,""Lewis_Gilbert"",0]],[[215827,222601,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215827,222601,""Lewis_Gilbert"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
185188,You Only Live Twice was directed by a German man.,Refuted,185188,You Only Live Twice was directed by a German man.,Refuted,"You Only Live Twice is the first Bond film to be directed by Lewis Gilbert , who later directed the 1977 film The Spy Who Loved Me and the 1979 film Moonraker , both starring Roger Moore .","[[[215798,222577,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215798,222577,""Lewis_Gilbert"",0]],[[215827,222601,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215827,222601,""Lewis_Gilbert"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
185188,You Only Live Twice was directed by a German man.,Refuted,185188,You Only Live Twice was directed by a German man.,Refuted,"You Only Live Twice is the first Bond film to be directed by Lewis Gilbert , who later directed the 1977 film The Spy Who Loved Me and the 1979 film Moonraker , both starring Roger Moore .","[[[215798,222577,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215798,222577,""Lewis_Gilbert"",0]],[[215827,222601,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215827,222601,""Lewis_Gilbert"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
185188,You Only Live Twice was directed by a German man.,Refuted,185188,You Only Live Twice was directed by a German man.,Refuted,"You Only Live Twice is the first Bond film to be directed by Lewis Gilbert , who later directed the 1977 film The Spy Who Loved Me and the 1979 film Moonraker , both starring Roger Moore .","[[[215798,222577,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215798,222577,""Lewis_Gilbert"",0]],[[215827,222601,""You_Only_Live_Twice_-LRB-film-RRB-"",12],[215827,222601,""Lewis_Gilbert"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
70490,Moscovium is atomic symbol Pb.,Refuted,70490,Moscovium is atomic symbol Pb.,Refuted,Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115 .,"[[[87155,99675,""Moscovium"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
70490,Moscovium is atomic symbol Pb.,Refuted,70490,Moscovium is atomic symbol Pb.,Refuted,Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115 .,"[[[87155,99675,""Moscovium"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
70490,Moscovium is atomic symbol Pb.,Refuted,70490,Moscovium is atomic symbol Pb.,Refuted,Moscovium is a superheavy synthetic element with symbol Mc and atomic number 115 .,"[[[87155,99675,""Moscovium"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
