claim_id,claim,true_label,predicted_label,model,gold_evidence,raw_model_output,taxonomy_label,taxonomy_notes
117374,The Indian Army does not use conscription.,Refuted,Supported,gpt-5.4,It is an all-volunteer force and comprises more than 80 % of the country 's active defence personnel . A volunteer military or all-volunteer military is one which derives its manpower from volunteers rather than conscription or mandatory service .,,,
117374,The Indian Army does not use conscription.,Refuted,Supported,gpt-5.4-mini,It is an all-volunteer force and comprises more than 80 % of the country 's active defence personnel . A volunteer military or all-volunteer military is one which derives its manpower from volunteers rather than conscription or mandatory service .,,,
9680,There is a software called Adobe Photoshop.,Supported,Refuted,gpt-5.4,It is currently a licensed software .,,,
7278,Exit the King is by man.,Supported,Refuted,gpt-5.4,Exit the King -LRB- Le Roi se meurt -RRB- is an absurdist drama by Eugène Ionesco that premiered in 1962 .,,,
7278,Exit the King is by man.,Supported,Refuted,gpt-5.4-mini,Exit the King -LRB- Le Roi se meurt -RRB- is an absurdist drama by Eugène Ionesco that premiered in 1962 .,,,
179036,Congressional Space Medal of Honor is awarded by the President on behalf of the Senate.,Supported,Refuted,gpt-5.4,"The highest award given by NASA , it is awarded by the President of the United States in Congress 's name on recommendations from the Administrator of the National Aeronautics and Space Administration .",,,
179036,Congressional Space Medal of Honor is awarded by the President on behalf of the Senate.,Supported,Refuted,gpt-5.4-mini,"The highest award given by NASA , it is awarded by the President of the United States in Congress 's name on recommendations from the Administrator of the National Aeronautics and Space Administration .",,,
106115,French Indochina was officially known as the Indochinese Federation after 1955.,Refuted,Supported,gpt-5.4-mini,"French Indochina -LRB- previously spelled as French Indo-China -RRB- -LRB- Indochine française សហភ ពឥណ ឌ ច ន Đông Dương thuộc Pháp , -LSB- ɗə̄wŋm jɨ̄əŋ tʰûək fǎp -RSB- , frequently abbreviated to Đông Pháp ; ຝຣັ່ງແຫຼັມອິນດູຈີນ Cantonese : -RRB- , officially known as the Indochinese Union -LRB- Union indochinoise -RRB- after 1887 and the Indochinese Federation -LRB- Fédération indochinoise -RRB- after 1947 , was a grouping of French colonial territories in Southeast Asia .",,,
13076,The White House Press Secretary's primary responsibility is to be a father.,Supported,Refuted,gpt-5.4,"The White House Press Secretary is a senior White House official whose primary responsibility is to act as spokesperson for the executive branch of the United States government administration , especially with regard to the President , senior executives , and policies .",,,
13076,The White House Press Secretary's primary responsibility is to be a father.,Supported,Refuted,gpt-5.4-mini,"The White House Press Secretary is a senior White House official whose primary responsibility is to act as spokesperson for the executive branch of the United States government administration , especially with regard to the President , senior executives , and policies .",,,
42943,T2 Trainspotting is directed by a man from the capital city of Scotland.,Refuted,Supported,gpt-5.4-mini,"The film is directed by Danny Boyle and written by John Hodge , based on characters created by Irvine Welsh in his novel Trainspotting and its follow-up Porno . Danny Boyle -LRB- born 20 October 1956 -RRB- is an English director , producer , screenwriter and theatre director , known for his work on films including Shallow Grave , Trainspotting , The Beach , 28 Days Later , Sunshine , Slumdog Millionaire , 127 Hours , and Steve Jobs .",,,
118940,Aarhus is the second-largest city in flag.,Refuted,Supported,gpt-5.4-mini,Aarhus -LRB- -LSB- ˈɒːhuːˀs -RSB- ; officially spelled Århus from 1948 until 31 December 2010 -RRB- is the second-largest city in Denmark and the seat of Aarhus municipality .,,,
30106,The Colosseum is in a city in Italy.,Refuted,Supported,gpt-5.4,"The Colosseum or Coliseum -LRB- -LSB- kɒləˈsiːəm -RSB- -RRB- , also known as the Flavian Amphitheatre -LRB- Latin : Amphitheatrum Flavium ; Italian : Anfiteatro Flavio -LSB- aŋfiteˈaːtro ˈflaːvjo -RSB- or Colosseo -LSB- kolosˈsɛːo -RSB- -RRB- , is an oval amphitheatre in the centre of the city of Rome , Italy .",,,
30106,The Colosseum is in a city in Italy.,Refuted,Supported,gpt-5.4-mini,"The Colosseum or Coliseum -LRB- -LSB- kɒləˈsiːəm -RSB- -RRB- , also known as the Flavian Amphitheatre -LRB- Latin : Amphitheatrum Flavium ; Italian : Anfiteatro Flavio -LSB- aŋfiteˈaːtro ˈflaːvjo -RSB- or Colosseo -LSB- kolosˈsɛːo -RSB- -RRB- , is an oval amphitheatre in the centre of the city of Rome , Italy .",,,
150693,Aphrodite is a person.,Refuted,Supported,gpt-5.4,"She is identified with the planet Venus ; her Roman equivalent is the goddess -LSB- Venus -LRB- mythology -RRB- , Venus -RSB- .",,,
174013,The Endless River is Pink Floyd's second to last studio album.,Refuted,Supported,gpt-5.4-mini,The Endless River is the fifteenth and final studio album by the English rock band Pink Floyd .,,,
68032,Hot Right Now is from Nextlevelism.,Supported,Refuted,gpt-5.4,"`` Hot Right Now '' is a single by British drum and bass producer DJ Fresh , released as the second single from his third studio album , Nextlevelism .",,,
172753,The Beach was made for film by John Hodge.,Refuted,Supported,gpt-5.4,"The Beach is a 2000 adventure drama film directed by Danny Boyle and based on the 1996 novel of the same name by Alex Garland , which was adapted for the film by John Hodge .",,,
172753,The Beach was made for film by John Hodge.,Refuted,Supported,gpt-5.4-mini,"The Beach is a 2000 adventure drama film directed by Danny Boyle and based on the 1996 novel of the same name by Alex Garland , which was adapted for the film by John Hodge .",,,
201112,Marcus Bentley is a British voice-over artist.,Refuted,Supported,gpt-5.4,"Marcus Morgan Bentley -LRB- born 4 October 1967 -RRB- is a British actor , broadcaster and voice-over artist .",,,
201112,Marcus Bentley is a British voice-over artist.,Refuted,Supported,gpt-5.4-mini,"Marcus Morgan Bentley -LRB- born 4 October 1967 -RRB- is a British actor , broadcaster and voice-over artist .",,,
50382,The Beverly Hillbillies is a show that lost the opportunity to appear on television.,Supported,Refuted,gpt-5.4,"The series remains in syndication on MeTV , and its ongoing popularity spawned a 1993 film remake by 20th Century Fox .",,,
50382,The Beverly Hillbillies is a show that lost the opportunity to appear on television.,Supported,Refuted,gpt-5.4-mini,"The series remains in syndication on MeTV , and its ongoing popularity spawned a 1993 film remake by 20th Century Fox .",,,
42173,Joe Walsh was inducted in 2001.,Supported,Refuted,gpt-5.4,"As a member of the Eagles , Walsh was inducted into the Rock and Roll Hall of Fame in 1998 , and into the Vocal Group Hall of Fame in 2001 .",,,
42173,Joe Walsh was inducted in 2001.,Supported,Refuted,gpt-5.4-mini,"As a member of the Eagles , Walsh was inducted into the Rock and Roll Hall of Fame in 1998 , and into the Vocal Group Hall of Fame in 2001 .",,,
201460,Web pages can be either static or interactive.,Refuted,Supported,gpt-5.4-mini,"A static web page is delivered exactly as stored , as web content in the web server 's file system , while a dynamic web page is generated by a web application that is driven by server-side software or client-side scripting .",,,
79610,A near-Earth object is lengthened as NEO.,Refuted,Supported,gpt-5.4,A near-Earth object -LRB- NEO -RRB- is any small Solar System body whose orbit brings it into proximity with Earth .,,,
79610,A near-Earth object is lengthened as NEO.,Refuted,Supported,gpt-5.4-mini,A near-Earth object -LRB- NEO -RRB- is any small Solar System body whose orbit brings it into proximity with Earth .,,,
84154,Pocahontas's middle name was Matoaka.,Refuted,Supported,gpt-5.4-mini,"Pocahontas -LRB- born Matoaka , known as Amonute , 1596 -- 1617 -RRB- was a Native American woman notable for her association with the colonial settlement at Jamestown , Virginia .",,,
33547,Mick Thomson was born in Ohio.,Supported,Refuted,gpt-5.4,"Born in Des Moines , Iowa , he is best known as one of two guitarists in Slipknot , in which he is designated # 7 .",,,
33547,Mick Thomson was born in Ohio.,Supported,Refuted,gpt-5.4-mini,"Born in Des Moines , Iowa , he is best known as one of two guitarists in Slipknot , in which he is designated # 7 .",,,
26317,In 2000 the song In the End was released.,Refuted,Supported,gpt-5.4-mini,"It is the eighth track on their debut album Hybrid Theory -LRB- 2000 -RRB- and was released as the album 's fourth single October 9 , 2001 .",,,
123238,The New England Patriots got to seven Super Bowls.,Supported,Refuted,gpt-5.4,"The Patriots have appeared in the Super Bowl nine times in franchise history , the most of any team , seven of them since the arrival of head coach Bill Belichick and quarterback Tom Brady in 2000 .",,,
89219,Kelly Preston starred in multiple television shows.,Supported,Refuted,gpt-5.4-mini,"She has appeared in more than sixty television and film productions , most notably including Mischief , Twins and Jerry Maguire .",,,
194922,Stripes had a person appear in it.,Supported,Refuted,gpt-5.4-mini,"Several actors including John Larroquette , John Diehl , Conrad Dunn and Judge Reinhold were featured in their first significant film roles .",,,
37097,Rupert Murdoch has worked.,Supported,Refuted,gpt-5.4,"His father , Sir Keith Murdoch , had been a reporter , editor , and senior executive of the Herald and Weekly Times newspaper publishing company , covering all Australian states except New South Wales .",,,
37097,Rupert Murdoch has worked.,Supported,Refuted,gpt-5.4-mini,"His father , Sir Keith Murdoch , had been a reporter , editor , and senior executive of the Herald and Weekly Times newspaper publishing company , covering all Australian states except New South Wales .",,,
126958,Julianne Moore was in the film As the World Turns.,Refuted,Supported,gpt-5.4-mini,"From 1985 to 1988 , she was a regular in the soap opera As the World Turns , earning a Daytime Emmy for her performance . As the World Turns -LRB- often referred to as ATWT -RRB- is an American television soap opera that aired on CBS for 54 years from April 2 , 1956 , to September 17 , 2010 .",,,
145926,Muscarinic acetylcholine receptors form cell complexes.,Supported,Refuted,gpt-5.4,"Muscarinic acetylcholine receptors , or mAChRs , are acetylcholine receptors that form G protein-receptor complexes in the cell membranes of certain neurons and other cells .",,,
227098,Blank Space is on a list in a country.,Supported,Refuted,gpt-5.4-mini,"The song has also topped charts in Canada , South Africa and Australia .",,,
75594,Roberto Orci wrote.,Supported,Refuted,gpt-5.4-mini,"Roberto Gaston Orci -LRB- born July 20 , 1973 -RRB- is a Mexican-American film and television screenwriter and producer .",,,
64769,"Phoenix, Arizona is a U.S. state.",Supported,Refuted,gpt-5.4,Phoenix -LRB- -LSB- ˈfiːnᵻks -RSB- -RRB- is the capital and most populous city of the U.S. state of Arizona .,,,
64769,"Phoenix, Arizona is a U.S. state.",Supported,Refuted,gpt-5.4-mini,Phoenix -LRB- -LSB- ˈfiːnᵻks -RSB- -RRB- is the capital and most populous city of the U.S. state of Arizona .,,,
54383,Doug Petrie starred in Dr. Horrible's Sing-Along Blog.,Refuted,Supported,gpt-5.4,"He made a cameo on Joss Whedon 's web-based film , Dr. Horrible 's Sing-Along Blog , as `` Professor Normal '' .",,,
140067,South Island lacks 23 percent of New Zealand's million inhabitants.,Refuted,Supported,gpt-5.4,"It has a 32 percent larger landmass than the North Island so is sometimes referred to as the `` mainland '' of New Zealand , especially by South Island residents , but only 23 percent of New Zealand 's million inhabitants live there .",,,
